HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,LATITUDE,LONGITUDE,SPECIES_CODE,SEX,WIDTH,CHELA_HEIGHT,SHELL_CONDITION,SAMPLING_FACTOR
899371,199701,88,141,S-26,61.00633,-174.19123,68580,1,69,15,2,5.2871
899371,199701,88,141,S-26,61.00633,-174.19123,68580,1,81,15,2,5.2871
899437,199701,88,128,N-23,59.34074,-171.82707,68580,1,70,15,2,2.2481
899437,199701,88,128,N-23,59.34074,-171.82707,68580,1,65,15,2,2.2481
899727,199701,89,183,P-30,60.00471,-176.74834,68580,1,65,15,2,1
899588,199701,89,128,N-22,59.32217,-171.18079,68580,1,78,15,2,4.7197
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,82,15,2,1.3981
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,83,15,2,1.3981
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,83,15,2,2.0096
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,85,15,2,2.0096
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,82,15,2,5.1869
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,77,15,2,5.1869
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,73,15,2,5.1869
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,81,15,2,5.1869
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,78,15,2,4.8969
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,79,15,2,4.8969
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,80,15,2,4.8969
899600,199701,89,140,P-25,59.99776,-173.27691,68580,1,80,15,2,6.4273
899600,199701,89,140,P-25,59.99776,-173.27691,68580,1,87,15,2,6.4273
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,81,15,2,1.9684
899365,199701,88,185,P-29,60.00511,-175.9056,68580,1,88,15,2,2.1221
899365,199701,88,185,P-29,60.00511,-175.9056,68580,1,70,15,2,2.1221
899365,199701,88,185,P-29,60.00511,-175.9056,68580,1,69,15,2,2.1221
899356,199701,88,176,V-27,62.00986,-175.16712,68580,1,68,15,2,1.84
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,80,15,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,80,15,2,1
899529,199701,88,28,C-07,55.67184,-163.99966,68580,1,68,15,2,1
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,88,15,2,1
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,81,15,2,1
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,82,15,2,1
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,74,15,2,4.8969
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,80,15,2,4.8969
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,85,15,2,1
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,83,15,2,1
899522,199701,88,51,E-05,56.33323,-165.20703,68580,1,72,15,2,1
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,81,15,2,1.644
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,81,15,2,1.644
899462,199701,88,125,K-23,58.34035,-171.65158,68580,1,87,15,2,1
899481,199701,88,69,J-01,57.99717,-167.8105,68580,1,88,15,2,1
899481,199701,88,69,J-01,57.99717,-167.8105,68580,1,95,15,2,1
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,65,15,2,2.5744
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,80,15,2,2.5744
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,81,15,2,2.5744
899527,199701,88,26,D-09,55.99411,-162.81266,68580,1,75,15,2,1
899527,199701,88,26,D-09,55.99411,-162.81266,68580,1,66,15,2,1
899370,199701,88,140,S-25,60.99743,-173.48762,68580,1,75,15,2,3.8061
899393,199701,88,135,R-23,60.67371,-172.11779,68580,1,75,15,2,2.0138
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,86,15,2,2.0096
899576,199701,89,144,O-25,59.6779,-173.23172,68580,1,85,15,2,1
899577,199701,89,145,ON2524,59.50675,-172.89908,68580,1,92,15,2,1
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,79,15,2,5.1869
899570,199701,89,166,Q-28,60.3189,-175.38748,68580,1,78,15,2,1
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,78,15,2,1.9527
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,84,15,2,1.9527
899357,199701,88,177,V-28,62.00947,-175.83626,68580,1,70,15,2,1
899546,199701,89,170,T-27,61.33654,-175.02826,68580,1,82,15,2,5.5161
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,82,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,82,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,79,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,80,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,81,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,80,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,67,15,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,84,15,2,2.1711
899437,199701,88,128,N-23,59.34074,-171.82707,68580,1,84,15,2,2.2481
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,71,15,2,2.5744
899549,199701,89,173,V-26,61.98517,-174.50394,68580,1,71,15,2,3.6293
899579,199701,89,147,N-24,59.3379,-172.50014,68580,1,88,15,2,1
899437,199701,88,128,N-23,59.34074,-171.82707,68580,1,84,15,2,2.2481
899450,199701,88,114,I-21,57.66281,-170.29537,68580,1,89,15,2,3.0712
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,84,15,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,79,15,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,83,15,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,88,15,2,2.5881
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,78,15,2,3.6207
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,80,15,2,3.6207
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,82,15,2,3.6207
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,82,15,2,3.6207
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,82,15,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,100,15,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,83,15,2,2.3548
899546,199701,89,170,T-27,61.33654,-175.02826,68580,1,69,15,2,5.5161
899546,199701,89,170,T-27,61.33654,-175.02826,68580,1,76,15,2,5.5161
899378,199701,88,170,R-27,60.66108,-174.82973,68580,1,79,15,2,1
899378,199701,88,170,R-27,60.66108,-174.82973,68580,1,85,15,2,1
899378,199701,88,170,R-27,60.66108,-174.82973,68580,1,72,15,2,1
899378,199701,88,170,R-27,60.66108,-174.82973,68580,1,67,15,2,1
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,82,15,2,3.6207
899572,199701,89,168,S-28,60.98439,-175.55507,68580,1,86,15,2,3.6207
899371,199701,88,141,S-26,61.00633,-174.19123,68580,1,82,15,2,5.2871
899545,199701,89,169,T-28,61.33575,-175.67388,68580,1,83,15,2,1
899545,199701,89,169,T-28,61.33575,-175.67388,68580,1,67,15,2,1
899545,199701,89,169,T-28,61.33575,-175.67388,68580,1,69,15,2,1
899394,199701,88,136,S-23,60.99494,-172.15692,68580,1,73,15,2,2.4357
899394,199701,88,136,S-23,60.99494,-172.15692,68580,1,79,15,2,2.4357
899394,199701,88,136,S-23,60.99494,-172.15692,68580,1,71,15,2,2.4357
899376,199701,88,168,QP2726,60.16315,-174.35568,68580,1,85,15,2,1
899376,199701,88,168,QP2726,60.16315,-174.35568,68580,1,81,15,2,1
899376,199701,88,168,QP2726,60.16315,-174.35568,68580,1,85,15,2,1
899376,199701,88,168,QP2726,60.16315,-174.35568,68580,1,83,15,2,1
899444,199701,88,108,L-21,58.66229,-170.48291,68580,1,69,15,2,2.5651
899444,199701,88,108,L-21,58.66229,-170.48291,68580,1,86,15,2,2.5651
899353,199701,88,173,T-25,61.33218,-173.57794,68580,1,80,15,2,21.1265
899482,199701,88,70,I-01,57.64825,-167.77303,68580,1,87,15,2,3.2456
899573,199701,89,141,PO2625,59.83952,-173.59055,68580,1,87,15,2,3.3504
899573,199701,89,141,PO2625,59.83952,-173.59055,68580,1,85,15,2,3.3504
899573,199701,89,141,PO2625,59.83952,-173.59055,68580,1,83,15,2,3.3504
899550,199701,89,174,U-29,61.66378,-176.4612,68580,1,77,15,2,2.9563
899387,199701,88,143,Q-26,60.33246,-174.06262,68580,1,84,15,2,3.4069
899403,199701,88,150,N-25,59.33395,-173.16317,68580,1,77,15,2,2.5714
899403,199701,88,150,N-25,59.33395,-173.16317,68580,1,82,15,2,2.5714
899403,199701,88,150,N-25,59.33395,-173.16317,68580,1,72,15,2,2.5714
899362,199701,88,182,R-30,60.67415,-176.80743,68580,1,69,15,2,2.0145
899362,199701,88,182,R-30,60.67415,-176.80743,68580,1,72,15,2,2.0145
899457,199701,88,134,Q-23,60.33652,-172.07186,68580,1,75,15,2,1
899555,199701,89,179,R-32,60.66399,-178.1939,68580,1,83,15,2,1
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,71,15,2,4.8969
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,83,15,2,5.1869
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,71,15,2,5.1869
899372,199701,88,142,R-26,60.66564,-174.13028,68580,1,83,15,2,5.1869
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,85,15,2,1.644
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,83,15,2,1.644
899463,199701,88,126,L-23,58.68149,-171.75134,68580,1,78,15,2,3.1436
899463,199701,88,126,L-23,58.68149,-171.75134,68580,1,80,15,2,3.1436
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,77,15,2,1.644
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,83,15,2,1.644
899554,199701,89,178,R-31,60.67212,-177.50257,68580,1,83,15,2,2.3617
899548,199701,89,172,U-26,61.66753,-174.43334,68580,1,82,15,2,3.3006
899553,199701,89,177,S-31,60.96176,-177.63546,68580,1,86,15,2,1.7556
899553,199701,89,177,S-31,60.96176,-177.63546,68580,1,85,15,2,1.7556
899553,199701,89,177,S-31,60.96176,-177.63546,68580,1,80,15,2,1.7556
899394,199701,88,136,S-23,60.99494,-172.15692,68580,1,65,15,2,2.4357
899394,199701,88,136,S-23,60.99494,-172.15692,68580,1,82,15,2,2.4357
899570,199701,89,166,Q-28,60.3189,-175.38748,68580,1,82,15,2,1
899570,199701,89,166,Q-28,60.3189,-175.38748,68580,1,68,15,2,1
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,70,15,2,1.3981
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,87,15,2,1.3981
899379,199701,88,171,S-27,61.00281,-174.91199,68580,1,82,15,2,2.8737
899461,199701,88,124,J-23,58.00785,-171.60084,68580,1,84,15,2,1
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,87,15,2,2.0096
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,85,15,2,2.0096
899445,199701,88,109,K-21,58.3383,-170.39978,68580,1,82,15,2,4.0808
899445,199701,88,109,K-21,58.3383,-170.39978,68580,1,87,15,2,4.0808
899395,199701,88,87,JI2019,57.8329,-169.38153,68580,1,81,15,2,4.8891
899395,199701,88,87,JI2019,57.8329,-169.38153,68580,1,87,15,2,4.8891
899395,199701,88,87,JI2019,57.8329,-169.38153,68580,1,86,15,2,4.8891
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,85,15,2,2.0096
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,87,15,2,2.0096
899442,199701,88,133,P-23,59.99171,-171.96048,68580,1,85,15,2,1
899397,199701,88,89,K-19,58.32131,-169.11206,68580,1,80,15,2,2.9967
899568,199701,89,164,O-28,59.6506,-175.07657,68580,1,68,15,2,2
899371,199701,88,141,S-26,61.00633,-174.19123,68580,1,77,15,2,5.2871
899387,199701,88,143,Q-26,60.33246,-174.06262,68580,1,78,15,2,3.4069
899387,199701,88,143,Q-26,60.33246,-174.06262,68580,1,78,15,2,3.4069
899370,199701,88,140,S-25,60.99743,-173.48762,68580,1,79,15,2,3.8061
899370,199701,88,140,S-25,60.99743,-173.48762,68580,1,83,15,2,3.8061
899370,199701,88,140,S-25,60.99743,-173.48762,68580,1,81,15,2,3.8061
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,82,15,2,1.9684
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,87,15,2,1.9684
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,80,15,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,73,15,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,83,15,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,82,15,2,1
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,83,15,2,1.9527
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,89,15,2,1.9527
899389,199701,88,145,QP2625,60.11849,-173.75298,68580,1,85,15,2,4.8969
899507,199701,88,66,J-03,58.0018,-166.52314,68580,1,70,15,2,1
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,90,15,2,1.9684
899549,199701,89,173,V-26,61.98517,-174.50394,68580,1,70,15,2,3.6293
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,80,15,2,2.5881
899590,199701,89,130,P-22,59.98865,-171.30371,68580,1,84,15,2,2.4525
899378,199701,88,170,R-27,60.66108,-174.82973,68580,1,74,15,2,1
899552,199701,89,176,S-30,61.0125,-176.96778,68580,1,83,15,2,1.7568
899442,199701,88,133,P-23,59.99171,-171.96048,68580,1,87,15,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,80,15,2,1
899395,199701,88,87,JI2019,57.8329,-169.38153,68580,1,88,15,2,4.8891
899387,199701,88,143,Q-26,60.33246,-174.06262,68580,1,85,15,2,3.4069
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,85,15,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,83,15,2,5.0669
899619,199701,89,103,P-20,60.00274,-169.96988,68580,1,85,15,2,1
899619,199701,89,103,P-20,60.00274,-169.96988,68580,1,85,15,2,1
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,82,15,2,1.644
899446,199701,88,110,J-21,58.00412,-170.33843,68580,1,78,16,2,3.6
899446,199701,88,110,J-21,58.00412,-170.33843,68580,1,73,16,2,3.6
899421,199701,88,85,IH2019,57.49712,-169.36571,68580,1,96,16,2,5.2616
899398,199701,88,90,L-19,58.65443,-169.13069,68580,1,85,16,2,2.1854
899445,199701,88,109,K-21,58.3383,-170.39978,68580,1,84,16,2,4.0808
899445,199701,88,109,K-21,58.3383,-170.39978,68580,1,84,16,2,4.0808
899445,199701,88,109,K-21,58.3383,-170.39978,68580,1,87,16,2,4.0808
899655,199701,89,83,H-18,57.33176,-168.369,68580,1,92,16,2,2.7609
899655,199701,89,83,H-18,57.33176,-168.369,68580,1,92,16,2,2.7609
899624,199701,89,108,K-20,58.33604,-169.74179,68580,1,85,16,2,1.8892
899624,199701,89,108,K-20,58.33604,-169.74179,68580,1,83,16,2,1.8892
899624,199701,89,108,K-20,58.33604,-169.74179,68580,1,92,16,2,1.8892
899624,199701,89,108,K-20,58.33604,-169.74179,68580,1,94,16,2,1.8892
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,93,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,90,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,84,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,91,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,86,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,87,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,90,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,92,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,95,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,91,16,2,5.0669
899622,199701,89,106,M-20,58.9991,-169.83713,68580,1,91,16,2,5.0669
899623,199701,89,107,L-20,58.67049,-169.7864,68580,1,87,16,2,3.8441
899621,199701,89,105,N-20,59.33449,-169.8728,68580,1,85,16,2,1
899621,199701,89,105,N-20,59.33449,-169.8728,68580,1,86,16,2,1
899621,199701,89,105,N-20,59.33449,-169.8728,68580,1,84,16,2,1
899621,199701,89,105,N-20,59.33449,-169.8728,68580,1,75,16,2,1
899621,199701,89,105,N-20,59.33449,-169.8728,68580,1,87,16,2,1
899630,199701,89,86,JI1918,57.832,-168.73236,68580,1,85,16,2,4.2036
899632,199701,89,88,K-18,58.33521,-168.47423,68580,1,89,16,2,1
899619,199701,89,103,P-20,60.00274,-169.96988,68580,1,90,16,2,1
899619,199701,89,103,P-20,60.00274,-169.96988,68580,1,86,16,2,1
899619,199701,89,103,P-20,60.00274,-169.96988,68580,1,91,16,2,1
899655,199701,89,83,H-18,57.33176,-168.369,68580,1,89,16,2,2.7609
899628,199701,89,112,JI2120,57.83015,-169.97872,68580,1,92,16,2,4.3985
899628,199701,89,112,JI2120,57.83015,-169.97872,68580,1,88,16,2,4.3985
899628,199701,89,112,JI2120,57.83015,-169.97872,68580,1,90,16,2,4.3985
899625,199701,89,109,J-20,58.00468,-169.69854,68580,1,90,16,2,3.9855
899625,199701,89,109,J-20,58.00468,-169.69854,68580,1,93,16,2,3.9855
899625,199701,89,109,J-20,58.00468,-169.69854,68580,1,92,16,2,3.9855
899625,199701,89,109,J-20,58.00468,-169.69854,68580,1,87,16,2,3.9855
899450,199701,88,114,I-21,57.66281,-170.29537,68580,1,88,16,2,3.0712
899450,199701,88,114,I-21,57.66281,-170.29537,68580,1,90,16,2,3.0712
899450,199701,88,114,I-21,57.66281,-170.29537,68580,1,87,16,2,3.0712
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,84,16,2,1.644
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,82,16,2,1.644
899440,199701,88,131,P-24,59.99977,-172.64969,68580,1,87,16,2,1
899440,199701,88,131,P-24,59.99977,-172.64969,68580,1,85,16,2,1
899440,199701,88,131,P-24,59.99977,-172.64969,68580,1,87,16,2,1
899440,199701,88,131,P-24,59.99977,-172.64969,68580,1,90,16,2,1
899481,199701,88,69,J-01,57.99717,-167.8105,68580,1,90,16,2,1
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,92,16,2,1.9527
899506,199701,88,65,I-03,57.66319,-166.5111,68580,1,93,16,2,1
899482,199701,88,70,I-01,57.64825,-167.77303,68580,1,94,16,2,3.2456
899368,199701,88,138,S-24,61.00203,-172.82256,68580,1,74,16,2,8.1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,88,16,2,1
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,86,16,2,1.9527
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,90,16,2,1.9527
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,90,16,2,1.9527
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,87,16,2,1.644
899443,199701,88,107,M-21,59.01015,-170.44743,68580,1,90,16,2,2.0096
899498,199701,88,29,D-07,56.0123,-163.9587,68580,1,70,16,2,1
899498,199701,88,29,D-07,56.0123,-163.9587,68580,1,73,16,2,1
899496,199701,88,55,A-05,54.98308,-165.16691,68580,1,74,16,2,1
899577,199701,89,145,ON2524,59.50675,-172.89908,68580,1,93,16,2,1
899577,199701,89,145,ON2524,59.50675,-172.89908,68580,1,86,16,2,1
899471,199701,88,60,D-03,55.99892,-166.41825,68580,1,74,16,2,1
899550,199701,89,174,U-29,61.66378,-176.4612,68580,1,85,16,2,2.9563
899550,199701,89,174,U-29,61.66378,-176.4612,68580,1,71,16,2,2.9563
899491,199701,88,72,G-01,57.00846,-167.70407,68580,1,90,16,2,1
899450,199701,88,114,I-21,57.66281,-170.29537,68580,1,84,16,2,3.0712
899491,199701,88,72,G-01,57.00846,-167.70407,68580,1,75,16,2,1
899491,199701,88,72,G-01,57.00846,-167.70407,68580,1,92,16,2,1
899491,199701,88,72,G-01,57.00846,-167.70407,68580,1,76,16,2,1
899502,199701,88,33,G-07,57.03566,-163.97307,68580,1,71,16,2,1
899500,199701,88,31,E-07,56.32808,-163.99452,68580,1,75,16,2,1
899588,199701,89,128,N-22,59.32217,-171.18079,68580,1,82,16,2,4.7197
899571,199701,89,167,R-28,60.67881,-175.46123,68580,1,85,16,2,1
899554,199701,89,178,R-31,60.67212,-177.50257,68580,1,73,16,2,2.3617
899554,199701,89,178,R-31,60.67212,-177.50257,68580,1,95,16,2,2.3617
899554,199701,89,178,R-31,60.67212,-177.50257,68580,1,90,16,2,2.3617
899727,199701,89,183,P-30,60.00471,-176.74834,68580,1,72,16,2,1
899391,199701,88,147,PO2726,59.82401,-174.253,68580,1,90,16,2,1
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,85,16,2,1.3981
899364,199701,88,184,Q-29,60.33305,-176.04015,68580,1,75,16,2,1.3981
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,90,16,2,1
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,86,16,2,1
899600,199701,89,140,P-25,59.99776,-173.27691,68580,1,87,16,2,6.4273
899600,199701,89,140,P-25,59.99776,-173.27691,68580,1,85,16,2,6.4273
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,91,16,2,1.9684
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,83,16,2,1.9684
899360,199701,88,180,S-29,60.99584,-176.2895,68580,1,84,16,2,1.9684
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,86,16,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,86,16,2,1
899529,199701,88,28,C-07,55.67184,-163.99966,68580,1,72,16,2,1
899419,199701,88,83,HG2019,57.1733,-169.33283,68580,1,88,16,2,1
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,76,16,2,1
899402,199701,88,149,ON2625,59.49241,-173.49465,68580,1,88,16,2,1
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,85,16,2,1
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,83,16,2,1
899403,199701,88,150,N-25,59.33395,-173.16317,68580,1,72,16,2,2.5714
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,93,16,2,1
899552,199701,89,176,S-30,61.0125,-176.96778,68580,1,87,16,2,1.7568
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,88,16,2,1.644
899392,199701,88,148,O-26,59.6622,-173.86285,68580,1,84,16,2,1.644
899393,199701,88,135,R-23,60.67371,-172.11779,68580,1,55,16,2,2.0138
899481,199701,88,69,J-01,57.99717,-167.8105,68580,1,89,16,2,1
899390,199701,88,146,P-26,60.00113,-173.95805,68580,1,87,16,2,1
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,80,16,2,2.5744
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,86,16,2,2.5744
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,77,16,2,2.5744
899527,199701,88,26,D-09,55.99411,-162.81266,68580,1,72,16,2,1
899527,199701,88,26,D-09,55.99411,-162.81266,68580,1,71,16,2,1
899576,199701,89,144,O-25,59.6779,-173.23172,68580,1,94,16,2,1
899576,199701,89,144,O-25,59.6779,-173.23172,68580,1,87,16,2,1
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,88,16,2,1.9527
899580,199701,89,148,M-24,59.00862,-172.43213,68580,1,89,16,2,1.9527
899546,199701,89,170,T-27,61.33654,-175.02826,68580,1,84,16,2,5.5161
899546,199701,89,170,T-27,61.33654,-175.02826,68580,1,73,16,2,5.5161
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,87,16,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,82,16,2,2.1711
899361,199701,88,181,R-29,60.67129,-176.19208,68580,1,86,16,2,2.1711
899547,199701,89,171,U-27,61.65323,-175.08361,68580,1,71,16,2,2.5744
899549,199701,89,173,V-26,61.98517,-174.50394,68580,1,84,16,2,3.6293
899579,199701,89,147,N-24,59.3379,-172.50014,68580,1,90,16,2,1
899464,199701,88,127,M-23,59.00855,-171.78656,68580,1,90,16,2,1
899379,199701,88,171,S-27,61.00281,-174.91199,68580,1,80,16,2,2.8737
899379,199701,88,171,S-27,61.00281,-174.91199,68580,1,70,16,2,2.8737
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,80,16,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,84,16,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,87,16,2,2.5881
899578,199701,89,146,O-24,59.6746,-172.57683,68580,1,86,16,2,2.5881
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,85,16,2,2.3548
899590,199701,89,130,P-22,59.98865,-171.30371,68580,1,89,16,2,2.4525
899552,199701,89,176,S-30,61.0125,-176.96778,68580,1,92,16,2,1.7568
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,94,16,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,95,16,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,82,16,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,90,16,2,2.3548
899551,199701,89,175,T-30,61.32265,-176.97329,68580,1,89,16,2,2.3548
